group,token,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,target
reggae_263,4,19.983343,0.29393923,15.025005,19.29535,22.19671,7.1717052,131.59407,109.28029,133.15619,116.325264,2.81341,0.45647547,1.5654397,2.853649,3.6283875,2.0629478,47.341663,43.16137,17.314089,13.157058,3.2845795,0.7115428,13.287715,0.9157411,17.090893,0.7092812,11.9037,1.1360366,8.370563,1.8305713,0.06642763,1.5780584,1.1719952,0.69204766,0.6992269,4.931342,10.326928,2.7436264,13.415183,1.345747,669.55334,0.50290126,1124.899,0.28817433,-37.373672,-1.3838778,1726.818,0.23492606,783.0849,0.503338,-41.53019,-1.1705359,2808.6565,0.12989323,610.0399,0.5304766,-43.553673,-1.0942512,-14.830011,-0.55433816,23.140505,0.4295653,-0.06575173,-0.84317946,-0.015916169,-0.737767,3.281875,0.7222724,15.343994,0.66756916,16.424992,0.74368906,11.401231,1.2001033,8.231955,1.9272087,-4.7347255,10.648723,-0.057274077,-0.006674735,3.085535,3.7037039,1.7137097,0.5217647,0.50040257,0.067777775,0.04314775,-12.820334,2
reggae_264,1,23.620226,0.36053294,15.993635,20.597712,34.9289,18.935266,154.33388,129.17056,181.06033,237.59975,3.433622,0.43327135,2.0957074,3.236023,4.864167,2.7684598,42.62586,27.262064,20.11951,8.87734,3.9665911,0.52079636,16.858362,0.44464508,9.161118,1.2507284,5.1242013,2.5946112,-0.6744372,-18.275295,0.06293809,1.6551313,1.3059859,0.6497131,-0.52652097,-7.111592,0.8526368,28.825012,12.042543,1.287504,555.5644,0.43646324,1168.8298,0.18363069,-54.173836,-1.3890884,1677.2737,0.16149154,814.6041,0.37629703,-59.2441,-1.1798986,2676.2427,0.124701776,849.81244,0.503293,-60.11596,-1.1523201,-12.619462,-0.5175098,19.978365,0.371764,-0.01946448,-3.1668983,-0.021907344,-0.37358138,3.8063369,0.5128361,17.410278,0.39027795,9.352041,1.1925124,5.0113387,2.704804,-1.053853,-12.27992,-11.970514,19.106842,-0.04088435,-0.020448051,4.550961,4.204204,3.7260828,0.19810809,0.24347524,0.058709677,0.031901248,-13.112306,2
reggae_264,2,22.453428,0.39262426,15.475079,17.991982,34.63774,19.162663,261.3133,335.51974,80.113174,49.40371,3.0422628,0.45184326,1.7285929,2.9250114,4.1894245,2.4608316,48.43717,32.36386,19.425516,7.8583546,3.6777937,0.53604764,17.433872,0.46937287,11.870223,0.9124901,5.877656,2.1337674,0.9170169,12.84322,0.053760793,1.836565,1.2507738,0.6455137,-0.23223446,-16.862993,8.240062,3.2073019,16.504848,0.8364088,556.9312,0.47017014,1182.2223,0.17574269,-54.454605,-1.3535544,1654.9818,0.16700257,878.0092,0.41700253,-60.771893,-1.1180702,2681.137,0.12402975,866.17554,0.57319736,-63.051266,-1.0593699,-15.021956,-0.53566307,23.488443,0.4161907,-0.030546151,-2.0681655,-0.020735715,-0.42714855,3.5805218,0.50492436,18.630762,0.38890392,11.782941,0.95223707,5.965774,2.0705101,0.98875666,12.9945545,-11.822572,19.208874,-0.04136683,-0.018888684,4.0902214,4.104104,3.524673,0.21257143,0.21100229,0.055625,0.044995658,-13.622717,2
reggae_264,3,23.792984,0.44185445,15.392736,19.588385,35.636612,20.243876,295.69107,493.91263,146.3805,119.94427,3.2611337,0.4036224,2.0062857,3.2175586,4.317504,2.3112183,49.28896,33.601887,20.986576,9.856037,3.7521458,0.5364211,17.47701,0.4418106,8.342765,1.2482363,4.1233068,3.194206,1.2532498,9.75868,0.06913001,1.4505016,1.3365203,0.6192289,0.06662685,58.84208,0.10158708,265.93192,8.592451,2.6262848,583.1631,0.4575881,1152.1552,0.20729351,-55.064705,-1.3660954,1663.1155,0.1854756,843.06573,0.41939315,-56.15505,-1.2452946,2697.6294,0.1221035,829.72296,0.4680866,-59.089264,-1.156996,-11.701024,-0.5991738,20.864635,0.37940267,-0.025392346,-2.3234465,-0.018256836,-0.49162483,3.5452056,0.51925874,18.112162,0.42227036,7.384825,1.3721434,3.233667,3.9220605,0.53529334,23.730862,-14.6324625,23.03283,-0.0599852,-0.01841015,4.5270963,3.903904,2.6183286,0.2926923,0.28758353,0.0716,0.083315305,-13.303425,2
reggae_264,4,22.121124,0.38480282,15.979992,18.119158,31.853935,15.873943,183.79355,208.31326,124.49242,96.940636,3.4981887,0.3702614,2.2242978,3.477725,4.602439,2.3781412,45.097557,29.696142,19.287767,7.685609,4.139061,0.48432183,15.326153,0.49023798,10.523462,1.0474635,4.1171336,3.1480505,1.8788917,7.1766458,0.054382775,1.7037531,1.3949271,0.63696516,-0.9231317,-3.8999753,-2.684832,-10.961954,7.6174283,3.2779608,635.29254,0.45744246,1163.6465,0.22419809,-61.568447,-1.2645775,1669.992,0.19705853,826.2382,0.41785386,-62.698967,-1.1824172,2788.761,0.117800586,679.39185,0.5296404,-65.92326,-1.0933535,-11.347397,-0.5021861,19.957277,0.34263885,-0.03173926,-1.6514796,-0.018412106,-0.53291786,4.104657,0.44603592,16.363363,0.43748358,10.272696,1.0876142,2.9938583,4.329649,0.8282884,17.091806,-11.985428,19.51006,-0.04246853,-0.015614065,4.247108,4.6046047,3.7260828,0.19081081,0.19881241,0.059444446,0.05306937,-12.961929,2
reggae_265,1,17.194702,0.29268345,13.826313,16.698078,18.078306,4.251993,95.454994,107.767525,159.89014,288.23206,1.7523546,0.31988934,1.2649449,1.7393026,2.2179236,0.95297873,22.496977,12.967667,8.849886,4.057001,2.4685323,0.41709113,22.712856,0.4045756,9.36099,1.0789031,16.032269,0.71505255,1.6660522,6.3404307,0.06337625,1.5810121,1.2674214,0.81059825,-1.7840561,-2.0701113,7.728451,3.1229062,19.049572,0.9495858,604.42725,0.41207042,1290.7797,0.20199814,-67.13907,-1.1715508,1672.6399,0.16459933,994.0875,0.3437272,-74.09924,-0.9927106,2707.6272,0.1066955,867.943,0.3542173,-76.19479,-0.9483808,-16.682621,-0.36723974,25.515427,0.30422208,-0.06978523,-0.5745474,-0.017482484,-0.4499687,2.3801305,0.42053708,24.236792,0.34956375,9.18009,1.0481044,15.087219,0.73135054,2.0971522,5.0115995,-14.391163,21.39734,-0.07043844,-0.01576707,2.7097569,4.104104,2.8197384,0.24749999,0.29439557,0.10818182,0.23455249,-19.159107,2
reggae_265,2,17.19143,0.32285517,12.919019,16.536137,19.580578,6.661559,187.72842,241.57335,122.054016,111.07903,1.7679039,0.31863177,1.2498486,1.808598,2.246308,0.9964595,20.276503,12.427326,10.052871,6.8656993,2.4402993,0.4613619,21.091427,0.34492245,6.2162366,1.543928,15.345368,0.5818157,2.1743455,4.9101825,0.049952768,1.6278701,1.2716693,0.75786585,-1.8651675,-2.2711565,12.907443,2.0970895,19.323412,0.68463063,575.641,0.40563384,1196.7717,0.18768996,-80.143745,-1.0068321,1619.3774,0.18415065,883.8768,0.32256928,-82.9535,-0.9364014,2683.239,0.10642557,766.30005,0.41583842,-85.49732,-0.88935065,-14.788093,-0.38273424,23.50282,0.331697,-0.07804005,-0.5415969,-0.01469363,-0.48648477,2.2915885,0.4523804,22.44133,0.3027081,5.6798005,1.4944866,15.161604,0.5758639,2.147117,5.2663507,-14.249276,21.733397,-0.08464764,-0.014823484,2.7271976,4.7047048,3.423968,0.18558823,0.27030692,0.10961538,0.107720464,-19.407312,2
reggae_265,3,16.677486,0.28326258,13.632301,16.725035,17.463194,3.8308926,73.08256,87.76697,241.9762,468.6548,1.7385297,0.3155626,1.2096574,1.7228166,2.2346368,1.0249794,19.532835,12.540444,10.623574,5.865961,2.4378412,0.43941224,21.972525,0.34471393,7.846435,1.3580757,17.339396,0.5600548,0.8279756,13.527248,0.066680074,1.6972848,1.284993,0.71865463,-1.4687835,-2.348555,10.184186,2.3352036,19.62073,0.75595456,588.2772,0.37851202,1219.5477,0.20246968,-51.919178,-1.3508015,1656.6604,0.17062666,901.26373,0.3545765,-58.90118,-1.119257,2700.781,0.10345936,826.5843,0.4405452,-60.54007,-1.0794157,-15.899725,-0.40783316,23.420534,0.3756855,-0.07125026,-0.59397227,-0.016311709,-0.53306067,2.2439601,0.40988365,22.838282,0.32562608,8.325177,1.2285712,17.825596,0.56326926,0.23752694,48.412807,-13.871521,21.534645,-0.08351684,-0.013121499,3.1273043,4.7047048,2.4144871,0.32333332,0.24786869,0.114285715,0.23384103,-19.401127,2
reggae_265,4,16.327406,0.27456823,13.083086,15.435968,17.282106,4.1990204,124.99203,215.38893,122.05336,183.35213,1.8509356,0.2940277,1.4098195,1.8340195,2.354115,0.9442955,19.08781,12.8093,10.708557,6.2444377,2.5915315,0.4426998,21.546919,0.39667898,8.830815,1.2194763,15.71369,0.6200232,1.6870644,6.204286,0.06004762,1.5854943,1.2946426,0.73019975,-1.9744706,-2.0582643,11.728838,2.0776582,18.962183,0.674148,518.5294,0.38037413,1241.2562,0.19506471,-66.181,-1.2250944,1574.2562,0.14219652,887.37744,0.32877123,-72.89697,-1.0448164,2643.32,0.08232652,828.81744,0.44516483,-75.06348,-0.9988817,-15.03127,-0.40425828,22.952263,0.3497353,-0.056350194,-0.6765342,-0.015055614,-0.4898161,2.5586314,0.44477916,23.10785,0.31687862,7.8647904,1.3203474,15.823031,0.63154453,1.5639476,6.6802135,-14.4556675,21.586552,-0.07126108,-0.015000579,2.7053518,5.005005,2.6183286,0.26423076,0.20567288,0.14411765,0.19001728,-19.191374,2
reggae_266,1,25.942324,0.45929864,13.969405,22.050537,39.24913,25.279724,175.86612,137.908,137.38565,91.39454,3.8849447,0.364821,2.5184479,3.9125404,5.206528,2.6880803,36.89829,32.141705,19.611673,11.586164,3.4112115,0.47431573,16.327265,0.4914519,0.55726457,17.473272,2.1410255,5.215495,5.2129707,2.3170137,0.0503174,1.5502427,1.1771969,0.54830086,-0.14962317,-21.847368,-21.276278,-2.2413733,-14.234097,-3.1588626,639.4745,0.40660197,1138.9265,0.22158565,-38.880146,-1.427766,1608.0363,0.19286016,965.03375,0.29681307,-36.052425,-1.413239,2691.8806,0.11032803,858.2476,0.46736184,-41.626595,-1.1824352,-8.921211,-0.681876,18.617943,0.45381495,-0.04165099,-1.26534,-0.010855651,-0.81527066,3.337757,0.4684031,16.812113,0.47480315,0.7115777,13.685972,2.2058816,5.1871314,5.2679005,2.3495374,-6.7391114,16.266642,-0.041769423,-0.010082877,4.0019126,3.6036036,2.8197384,0.30785716,0.3010263,0.042666666,0.02235074,-13.494377,2
reggae_266,2,24.359888,0.48875833,13.878033,17.153605,40.922634,27.044601,558.1195,871.81726,177.58737,213.0432,4.0794916,0.37193227,2.5472407,4.157395,5.5719957,3.024755,44.76309,31.572979,20.552523,10.023983,3.4591565,0.48234197,13.619309,0.50572157,0.80691576,12.611728,4.842888,2.462207,6.225914,1.5533242,0.045573827,1.8243477,1.0788202,0.55168265,-0.49735743,-6.3114543,-27.50017,-2.054785,-23.838583,-2.209597,653.77295,0.41803947,1126.7509,0.23139769,-55.244957,-1.2717619,1656.3734,0.16763484,934.0659,0.33293653,-49.9177,-1.2921542,2695.338,0.10226217,900.44836,0.39916706,-53.300003,-1.1830169,-8.411265,-0.70604545,16.63528,0.48259538,-0.041390527,-1.1217752,-0.010620052,-0.7575513,3.4927974,0.48091134,14.519985,0.45023698,1.018458,9.875991,5.5488534,2.1782148,6.1615,1.5529339,-6.0827513,13.913541,-0.039389737,-0.008797322,3.3537447,3.2032032,3.121853,0.25354838,0.25692412,0.07444444,0.047984052,-13.499381,2
reggae_266,3,26.943937,0.48033524,13.748602,18.52562,41.170822,27.42222,347.22598,474.2739,205.10379,301.11887,4.186347,0.31977358,2.996783,4.161732,5.3884435,2.3916605,44.25923,31.09531,15.934331,8.027664,3.6289222,0.4264128,15.517616,0.44091046,-0.5899024,-17.152193,-2.715524,-4.334592,0.08720303,121.01611,0.0535571,1.3546715,1.2320987,0.5319339,-0.80579704,-3.8198602,-23.481665,-2.3245652,-17.845066,-2.8750498,626.87085,0.40447342,1144.42,0.22671267,-52.977505,-1.387485,1598.258,0.2017614,1029.2769,0.30192447,-45.85345,-1.4258198,2650.575,0.11646388,820.41864,0.33720046,-51.384624,-1.2222692,-7.7259765,-0.68665314,18.02683,0.35682827,-0.04059798,-1.242828,-0.01336885,-0.6305631,3.6505678,0.4145294,16.216864,0.40643248,-0.5805645,-17.089745,-2.9769354,-4.0712495,-0.7685229,-13.956563,-6.184999,14.460594,-0.051696073,-0.010892709,3.6465485,3.5035036,2.8197384,0.28464285,0.2690125,0.07,0.0629118,-13.295844,2
reggae_266,4,22.808676,0.48559514,13.121576,17.06005,35.470352,22.348776,239.87537,212.18396,187.59512,184.03027,3.2918518,0.40781823,1.9903382,3.2360382,4.519219,2.5288806,44.6148,36.264694,16.776886,6.439655,2.596797,0.55777574,16.693546,0.4604104,0.46327573,22.810663,6.7590094,1.5578282,5.2099547,1.663436,0.06456569,1.8685794,1.1841238,0.5344096,-1.230161,-2.5686636,-36.778957,-1.5326188,-28.209267,-1.9264818,648.1654,0.3782149,1166.021,0.22962847,-50.25467,-1.3510389,1631.2596,0.1811867,1000.5557,0.31562725,-51.673225,-1.2407558,2680.3071,0.12162645,838.65326,0.29506496,-54.85522,-1.1416743,-10.010463,-0.6417349,18.697752,0.41105798,-0.051982943,-0.94422287,-0.010858675,-0.90576184,2.641732,0.5407671,17.373798,0.45683935,1.4098439,7.330722,6.793334,1.571298,4.795123,1.8623133,-6.9416447,15.2884655,-0.048310135,-0.005957917,2.4233475,4.004004,3.8229377,0.20342106,0.26580837,0.04689655,0.023356821,-15.050667,2
reggae_267,1,14.6550665,0.10568559,13.209002,14.277081,16.376614,3.167612,62.79115,40.79906,54.21398,43.339176,0.13137949,0.09558845,0.12042375,0.13041498,0.14074966,0.020325914,0.34008318,0.21202083,0.28751102,0.1565827,0.04099013,0.2948394,6.6333466,0.42310274,19.242077,0.2192191,11.1982355,0.4591142,13.065696,0.3651743,0.062390096,0.5879356,1.5061384,0.5808372,-2.735917,-0.9420811,9.047065,4.520821,10.459953,2.3080761,879.04193,0.35570222,1085.2273,0.23369123,-130.92073,-0.56542456,1952.5731,0.15906069,709.58014,0.36347663,-131.78886,-0.5503914,2975.0469,0.10420667,541.33014,0.49456653,-132.01672,-0.5473782,-15.809366,-0.23402831,24.842255,0.18455751,-0.058285613,-0.3837382,-0.000781072,-5.8225384,0.044639602,0.29964224,7.1366577,0.38116512,20.210972,0.16812636,12.552918,0.37720922,14.42194,0.33688563,-13.585635,22.213417,-0.049146097,-0.001240094,0.038534503,4.804805,4.334677,0.07697674,0.07283415,0.10877551,0.100501455,-53.440907,2
reggae_267,2,14.591363,0.10422443,13.236786,14.19229,16.09933,2.862545,78.10341,61.240253,55.955875,37.199802,0.13163379,0.10091393,0.121006206,0.1297884,0.14132968,0.02032347,0.33151987,0.26897675,0.22991562,0.124325745,0.04204058,0.29234812,6.4100714,0.45153478,19.020649,0.20835397,11.818002,0.43692648,13.361535,0.38096905,0.06837432,0.65704334,1.5499375,0.61011577,-2.8777149,-0.99821204,10.604182,5.266254,3.819828,9.859931,867.55237,0.3844348,1112.3341,0.26986438,-131.7664,-0.5417217,1932.1818,0.16590983,723.57007,0.38983837,-132.08447,-0.53105193,2955.3215,0.11665004,616.6927,0.51914126,-132.22073,-0.5295648,-15.060108,-0.27867955,23.992651,0.2161575,-0.055328295,-0.3895315,-0.001380785,-3.366788,0.044810984,0.2984947,6.371277,0.5071286,19.438848,0.20493606,12.7227335,0.38270447,13.93692,0.37274387,-14.344958,23.121578,-0.052474353,-0.001112353,0.040021013,3.7037039,5.7344065,0.05736842,0.04346913,0.098148145,0.09424306,-53.199635,2
reggae_267,3,14.473131,0.10536536,13.117367,14.074293,16.01699,2.8996239,84.015785,68.950096,80.681755,97.34195,0.13210899,0.101083,0.121696085,0.13034737,0.14203677,0.020340681,0.46991408,0.5859528,0.26125017,0.16786666,0.04330925,0.31229168,6.5279965,0.42842746,19.081558,0.21336317,12.479844,0.41759586,13.329663,0.39197156,0.06488387,0.732323,1.554631,0.51128125,-3.0022085,-0.8969602,13.45747,3.329161,9.060708,3.1836333,837.62006,0.37600863,1140.6599,0.24698886,-128.71318,-0.5700882,1914.0947,0.15450275,727.61993,0.37975922,-129.70512,-0.5514432,2918.5166,0.109820545,596.4763,0.4261143,-129.69872,-0.55170083,-15.500334,-0.24127877,24.43067,0.19629793,-0.058800686,-0.42734012,-0.001325,-3.579476,0.04548406,0.34062004,6.562165,0.37817737,20.046288,0.18380843,12.950996,0.41286162,14.196517,0.35451773,-14.440059,23.118063,-0.055658314,-0.002623965,0.042058807,2.7027028,4.9494953,0.07183673,0.07344784,0.10117647,0.09712831,-53.029984,2
reggae_267,4,14.657923,0.10231314,13.280123,14.273571,16.245905,2.9657822,70.40493,63.472904,66.14417,45.025322,0.13150965,0.09311927,0.121898495,0.12959194,0.13966762,0.01776912,0.36107847,0.18541889,0.2556165,0.13783859,0.043264233,0.2950937,6.2466307,0.45912108,19.703087,0.21568844,12.648044,0.33683524,13.77963,0.30671576,0.06609747,0.7708774,1.4887131,0.55132514,-3.4708605,-0.9792819,15.542451,2.7412724,11.213831,2.155441,825.2692,0.41141987,1147.7699,0.24599004,-120.776,-0.6131072,1899.466,0.16119677,709.2395,0.40350598,-122.071915,-0.58959186,2915.754,0.10981073,573.21136,0.43907648,-122.01127,-0.59051394,-15.507479,-0.2596005,24.136143,0.20180714,-0.057085726,-0.4045142,-0.001849312,-2.3074827,0.04599734,0.3149616,6.246797,0.49139777,20.684135,0.19439322,13.297692,0.32440034,14.551319,0.30207103,-13.676197,22.038145,-0.04554575,-0.002017477,0.04113064,4.5045047,5.331992,0.07433962,0.05399195,0.0875,0.07670811,-53.382435,2
reggae_268,1,27.27656,0.4662622,15.427964,20.616201,42.602848,27.174885,277.17548,224.42604,222.40097,284.2294,5.39353,0.26755878,3.9203634,5.6094437,6.7149186,2.7945552,41.008717,37.698647,15.174887,8.103347,6.2038774,0.37071007,13.132914,0.4820736,0.23488648,44.02586,-2.2997653,-5.6288643,2.811364,3.466492,0.04367475,1.5260305,1.0894332,0.61129254,-0.48408675,-6.5042334,9.239493,2.545891,10.659035,0.93202114,647.65424,0.37920383,1091.4106,0.20124772,-70.20425,-1.1450849,1669.7039,0.21676067,928.073,0.39766502,-61.369465,-1.2397718,2726.2542,0.110192984,847.7836,0.4970639,-65.33503,-1.1240113,-5.823827,-0.97778225,16.546825,0.38784328,-0.051721353,-0.9175291,-0.010307002,-0.809397,6.3536363,0.33386394,14.145669,0.4129767,-0.418422,-26.038897,-2.7850375,-4.756718,2.51557,4.0475993,-4.28432,12.429869,-0.049296908,-0.009847567,5.8801603,3.3033035,3.3232632,0.21515152,0.248256,0.08153845,0.056206506,-9.873644,2
reggae_268,2,28.364029,0.4340966,16.012754,22.946512,42.697514,26.68476,375.34793,677.64307,202.15062,188.71194,5.3719144,0.26809004,3.8941908,5.4370117,6.831849,2.9376583,42.525208,38.195583,18.578924,8.771675,6.196975,0.36565983,12.906372,0.40656218,-1.2283857,-7.391616,2.3839242,5.3335123,2.6383095,3.7539275,0.055069797,1.7094195,1.1290851,0.48482874,-0.09687711,-31.757477,9.711389,3.0680401,8.649435,1.1357547,595.4442,0.35958213,1080.0494,0.22715223,-75.365295,-1.0842718,1606.3428,0.17580454,894.2685,0.42740083,-60.991695,-1.2547008,2670.9402,0.09146785,846.69934,0.5645568,-63.601974,-1.1748266,-6.5593667,-0.92830527,15.7725725,0.4415166,-0.058685545,-0.86202466,-0.012176246,-0.90383524,6.198233,0.3308456,14.050647,0.36453536,-1.7012227,-5.808031,1.3370352,9.416656,2.5227487,4.1041713,-4.486468,11.484411,-0.053348977,-0.011225755,6.193827,3.7037039,2.923387,0.24655172,0.17426248,0.08833333,0.07464732,-9.862306,2
reggae_268,3,23.725492,0.42742348,15.006832,17.757746,36.715584,21.708752,236.59366,420.8684,131.19145,107.04927,4.445731,0.3006725,3.2880857,4.2550273,5.70547,2.4173844,44.36805,36.997566,19.02737,15.574021,5.833059,0.37669775,16.568975,0.319039,8.001473,1.4204571,-3.4167445,-3.473602,-1.2461636,-8.661591,0.048237633,1.5246962,1.4262434,0.4775169,-1.297546,-2.4308894,8.526347,3.674176,13.965814,0.980061,539.0606,0.37067336,1156.9553,0.1812735,-64.23785,-1.2928364,1558.4292,0.1605047,941.75226,0.38025126,-65.80039,-1.192215,2691.8699,0.08986095,779.5429,0.513737,-70.356224,-1.0726105,-10.438524,-0.45419934,19.9677,0.226829,-0.036830913,-1.317398,-0.0159276,-0.48586273,5.7382975,0.34766284,17.016336,0.2898117,7.132885,1.548287,-2.497475,-5.0462646,-1.1593479,-10.012805,-10.676797,19.57623,-0.041823845,-0.015807645,6.160815,3.5035036,3.6217306,0.18833333,0.18961215,0.08241379,0.05062745,-10.729142,2
reggae_268,4,19.81029,0.3199701,14.678456,17.955072,23.123398,8.4449415,84.86632,113.18853,254.23431,513.2949,3.85513,0.29179224,2.6962304,3.9808493,4.7077537,2.0115232,36.540714,26.587784,14.912648,5.542747,5.0470414,0.37332848,18.492569,0.3679841,11.351313,0.7541533,-0.6981673,-19.281803,3.9655728,2.8668447,0.06791638,1.3921651,1.1410568,0.54193,-1.2228339,-2.552351,5.94565,4.7880664,12.659628,1.4435595,580.25836,0.4027225,1205.0122,0.20307931,-47.734673,-1.4291002,1614.5392,0.21567792,938.6408,0.40619576,-51.586605,-1.2561696,2716.9219,0.13009281,780.9369,0.4348556,-57.18383,-1.0863651,-13.033849,-0.38199347,23.458801,0.2946369,-0.0588229,-0.7788977,-0.01922493,-0.5320427,5.1062016,0.34422287,19.476957,0.33433193,11.773557,0.74714655,-1.4236759,-9.8331175,3.971567,3.016594,-10.296853,17.702276,-0.044012398,-0.01825627,4.808954,4.004004,2.8197384,0.28071427,0.26403365,0.068571426,0.05248906,-11.059,2
reggae_269,1,22.976751,0.34045115,17.096886,19.434814,31.697966,14.60108,302.02774,500.52753,66.489555,67.25583,3.0351624,0.46925154,1.5782769,2.9879005,4.367363,2.789086,41.5037,33.123325,17.445812,5.8663807,2.6695342,0.5980502,16.802185,0.5593072,1.0491153,11.728607,1.4595066,9.187612,4.9807134,2.5406766,0.043930534,2.086489,1.205346,0.5833552,1.2075182,2.345673,-8.467882,-3.6534681,-1.17356,-24.172136,681.6221,0.41483375,1067.9792,0.2359492,-36.346287,-1.4743418,1657.052,0.22254099,927.8797,0.2982679,-34.553078,-1.5249779,2738.9255,0.12506957,769.67505,0.3881322,-41.13315,-1.2118367,-10.879565,-0.7807318,22.585127,0.39252597,-0.053714182,-1.2962078,-0.010726748,-0.82398325,2.7644887,0.5588331,17.984686,0.47978425,0.6917424,18.115034,1.6540561,8.236923,5.251351,2.4827602,-3.090604,10.456567,0.004460853,-0.006701255,1.8211411,4.104104,1.611279,0.54875,0.4023971,0.07090909,0.06680427,-13.9887495,2
reggae_269,2,26.088186,0.33339947,18.983904,22.819147,35.47498,16.491076,295.25226,790.2956,106.13678,103.54516,2.6469831,0.44153595,1.6350154,2.373843,3.5883546,1.9533392,42.48377,29.272247,21.341711,7.7031527,2.3324454,0.64533246,15.800878,0.71642166,6.6369557,1.6020525,8.462656,1.5436709,5.7480974,2.221235,0.04646044,1.5775411,1.2097083,0.6241943,1.8475193,1.9971857,-0.60544777,-41.05076,4.938657,4.316414,754.725,0.38617107,1110.3773,0.2585917,-31.273537,-1.4310274,1795.0873,0.19147472,838.322,0.41810286,-35.125397,-1.1792661,2873.6174,0.12502402,743.5099,0.40267113,-37.838486,-1.0725789,-11.287901,-0.59201354,20.411451,0.4442902,-0.008218486,-8.378751,-0.011481465,-0.9042098,2.3381698,0.64991206,16.872122,0.63712376,6.5263047,1.614946,8.511537,1.5196146,5.918457,2.191366,-6.2335114,13.219825,0.00254495,-0.008096281,2.4120529,4.6046047,2.2155087,0.4072727,0.35119513,0.035384614,0.012779421,-15.652678,2
