group,token,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,target
salsa_239,2,24.770102,0.24922986,22.196686,23.934887,25.086605,2.8899193,132.02115,122.24263,75.20992,49.37232,2.8246973,0.48223278,1.6897247,2.5758617,3.917694,2.2279694,25.092503,12.26729,13.91952,11.135428,3.0896847,0.5600136,26.42781,0.2898954,13.295221,0.77830493,11.424568,0.9356823,3.7364693,2.7247336,0.05522555,1.5234175,1.1355028,0.63119084,2.1690478,1.8969471,12.1212225,1.9772567,21.34094,0.61978555,672.5152,0.3600301,1218.7651,0.18151881,-19.706541,-0.9349561,1766.2993,0.19197637,949.9191,0.3423824,-27.123383,-0.6882939,2884.367,0.12094823,710.5855,0.41784975,-32.214085,-0.5672073,-16.76718,-0.44634908,28.275036,0.3281223,-0.060045768,-0.590379,-0.020146305,-0.40452024,3.0835214,0.56877357,26.541584,0.28994304,13.253968,0.7841232,11.5997925,0.923735,3.897153,2.608749,-13.649669,27.120947,-0.03976412,-0.012363316,2.6961298,3.3033035,0.407332,2.425,1.7712213,0.03,0,-12.096714,0
salsa_239,3,25.54748,0.28608468,22.37575,23.991041,26.157856,3.7821064,80.33436,56.430283,112.63997,81.25325,4.2730484,0.2871399,3.4721594,4.4164433,5.230443,1.7582836,21.68957,21.697447,9.53969,4.8601704,3.6755698,0.41864663,23.791174,0.30804318,-7.125606,-1.4530406,11.475716,0.7174543,8.059845,1.182746,0.051068485,1.9313787,1.0563003,0.558017,1.5792234,1.9766066,3.81991,3.26877,8.448857,1.5083946,663.7794,0.34997275,1196.4955,0.20370367,-14.153573,-0.7859478,1627.6644,0.1688783,1032.1042,0.252165,-12.910986,-0.9411635,2696.99,0.12973252,927.69794,0.3424667,-18.93077,-0.67408895,-8.025578,-0.8582267,16.501736,0.5340447,-0.04441936,-0.77149117,-0.011791761,-0.8449677,3.6861835,0.42038524,23.754496,0.30941677,-7.0692797,-1.4630938,11.494037,0.7180168,8.178103,1.1574386,-10.994511,21.384361,-0.028777735,-0.014715551,4.611993,2.902903,0.10070494,9.92,0,0,0,-11.384486,0
salsa_239,4,28.030382,0.29197463,22.47991,24.289875,39.28372,16.803808,83.388145,64.39093,198.18404,445.4628,4.3904157,0.28927693,3.354197,4.597643,5.44347,2.089273,16.525642,11.052848,8.449376,4.59303,3.628633,0.3992709,20.425287,0.35214213,-6.131363,-1.4284902,10.860659,0.8683281,4.1154327,2.492467,0.058074944,2.0483325,1.1035014,0.52886367,1.9224536,1.8344376,3.8635776,3.8177855,6.72702,1.9904411,546.66565,0.40223277,1106.4453,0.23553252,-17.600615,-1.0366538,1524.062,0.17436066,882.57745,0.32576928,-12.53572,-1.2794714,2600.9832,0.106910326,781.5547,0.36524585,-17.299252,-0.91506684,-6.7295513,-0.8959914,15.487538,0.432027,-0.042758107,-0.79569495,-0.014525753,-0.6250638,3.6103969,0.3982277,20.543863,0.34927046,-6.1748066,-1.4137397,10.578075,0.84941226,4.1782947,2.454947,-1.3582202,6.714652,-0.029997345,-0.01791433,4.866065,2.2022023,0.30241936,3.2766664,2.9701777,0.03,0,-12.057305,0
salsa_240,1,18.255358,0.3001769,13.66283,16.45302,21.986162,8.323332,152.69353,177.21213,72.86749,64.02032,1.7345285,0.3146345,1.2433513,1.7028168,2.205696,0.96234477,18.271725,8.0439625,8.09856,2.8833997,2.6979861,0.7111584,24.429317,0.29803583,10.2783575,0.8774228,14.542323,0.7092154,5.951377,1.7657014,0.06742737,1.2701722,1.7362455,0.63601,-0.5014817,-5.665907,-5.2940054,-9.123622,-1.0035473,-38.363396,633.3962,0.36574277,1181.5654,0.19900154,-23.254984,-1.2948856,1691.99,0.19568808,892.0621,0.3926218,-30.622604,-0.90645385,2738.6584,0.14316386,681.1087,0.41930825,-32.31295,-0.85943407,-18.154469,-0.45404282,24.539276,0.4104732,-0.08060905,-0.595514,-0.01771513,-0.46682003,2.7171292,0.7036513,24.659472,0.2929759,10.578627,0.8399661,14.9512205,0.67508256,6.1729527,1.6973338,-13.759126,21.157797,-0.074853085,-0.014606478,2.7730951,5.5055056,0.8072654,1.19625,1.0611308,0.03,0.015275251,-14.287678,0
salsa_240,2,17.587729,0.3232553,13.680661,15.701041,19.956926,6.276265,132.33427,76.38385,97.99351,74.05921,1.8334662,0.35192826,1.2644546,1.7662643,2.3788884,1.1144338,18.673567,7.0838737,9.523181,3.6541455,2.6626215,0.66789734,26.027054,0.23784892,6.9106374,1.5477483,11.970301,1.0412718,8.035927,1.2282265,0.09500508,1.428513,1.6578251,0.63705355,-1.1933151,-2.2234268,1.1478972,42.7593,2.2194312,15.650067,529.95483,0.37879544,1198.3341,0.16758168,-21.906898,-1.3067403,1556.9966,0.18220031,885.38025,0.30794153,-27.49364,-0.9580511,2579.0933,0.13515735,734.40515,0.3420567,-29.491087,-0.90545684,-17.130898,-0.46610126,24.437702,0.39795136,-0.07611215,-0.6610347,-0.02036487,-0.38528895,2.688561,0.66640836,26.170591,0.23452425,7.398523,1.3966832,12.217571,1.0250543,8.284304,1.1864164,-5.8701944,12.835289,-0.038859226,-0.01486781,2.0476243,5.4054055,0.7049346,1.3757142,0.69897586,0.037499998,0.024874683,-14.098222,0
salsa_240,3,16.434729,0.24257292,13.193052,15.205955,19.121883,5.928831,91.1982,65.91139,74.35906,73.26916,1.559949,0.33610097,1.1163753,1.5108927,1.977804,0.8614286,16.817604,9.243491,7.5366845,3.2918952,2.8539324,0.7281908,26.01427,0.22543788,8.40851,1.2837194,14.086375,0.79396,10.375667,0.8748048,0.065251924,1.606855,1.6512787,0.6636471,-0.3529795,-7.8761115,9.954062,4.8583117,5.298943,6.4186954,611.4528,0.38726,1249.724,0.17589357,-24.270895,-1.1207796,1653.9369,0.19702384,927.7211,0.3428667,-31.130056,-0.8225863,2692.6504,0.15035814,760.9635,0.39216718,-33.513424,-0.77835464,-19.582947,-0.43749928,27.087814,0.3857529,-0.08656984,-0.54616255,-0.018632771,-0.42179468,2.8909626,0.72432745,26.048443,0.2240752,8.492032,1.2600503,14.116597,0.7908892,10.462365,0.8599038,-14.523885,20.994036,-0.05983527,-0.012475804,1.6903425,5.005005,0.6042296,1.61,0.85619307,0.037499998,0.0147902,-12.920459,0
salsa_240,4,17.061314,0.23110507,13.153918,15.917534,20.257399,7.1034803,79.6963,70.855255,58.07406,46.86658,1.7374791,0.3568161,1.3113989,1.6884753,2.1587963,0.84739745,24.394669,13.405141,8.930484,3.2765687,3.3558671,0.6797078,25.489508,0.2582659,11.7983465,0.7288479,10.646406,0.8412821,6.7297454,1.6760321,0.0644617,1.5686525,1.5830207,0.6769382,0.69978756,3.9442308,6.872336,6.0347905,7.0557227,4.3720775,623.76276,0.38354957,1226.3599,0.19491507,-29.76258,-0.93442136,1632.712,0.21912564,961.1454,0.32580692,-33.757675,-0.7882263,2744.2397,0.14062521,728.88074,0.51260865,-38.440296,-0.67830896,-22.130917,-0.3355675,30.385712,0.29312807,-0.117599554,-0.36476943,-0.01868124,-0.4764997,3.3360102,0.68330973,25.589233,0.25819713,12.0978985,0.695991,10.536463,0.852359,6.7037106,1.6681361,-21.596502,28.566584,-0.15169396,-0.016921207,4.2241373,5.2052054,1.0070494,0.956,0.87655234,0.0325,0.008291562,-11.62913,0
salsa_241,1,32.01384,0.4186953,16.390095,35.374485,44.85659,28.466496,693.2352,922.88336,161.38052,204.65047,6.139837,0.29165545,4.327757,6.376186,7.89458,3.566823,47.60263,24.168537,21.41113,12.754395,5.863573,0.42512664,9.672552,0.5815576,-2.6876116,-3.7580698,13.679838,0.6801208,-2.175023,-5.2530065,0.037036136,2.516563,0.97726065,0.5460542,1.5981691,2.318348,12.480538,1.8928038,5.5652547,2.2821918,629.394,0.41856098,941.3502,0.31143546,-44.363564,-1.3753697,1681.1567,0.19760978,657.3779,0.6069684,-28.702679,-1.7611064,2730.7717,0.11028732,632.95337,0.58874905,-28.08804,-1.7984407,-4.670185,-1.0616267,9.905706,0.5983339,-0.044562984,-1.0994956,-0.010368763,-0.8691962,5.9196835,0.4281961,9.686821,0.59343106,-2.8569489,-3.6078107,13.885462,0.68328327,-2.5200949,-4.65386,-6.225885,13.482482,-0.058349818,-0.009033524,5.2759314,3.3033035,2.123357,0.41809523,0.34023264,0.041249998,0.033330727,-9.229567,0
salsa_241,2,28.291582,0.4608554,14.58712,24.784672,42.49084,27.90372,324.36917,653.93195,219.93095,304.2188,5.6668186,0.32334697,3.769541,5.684302,7.571733,3.802192,41.53729,20.090595,25.218504,14.3040905,5.183494,0.44876546,9.850647,0.6670654,1.2960598,7.334738,19.979393,0.42406183,-1.3792437,-6.641323,0.03708423,2.1503599,0.98102736,0.6239582,0.32848528,9.883271,13.886985,2.0247796,2.7216132,5.473339,527.6759,0.45324,1004.49713,0.23635778,-46.128613,-1.3483498,1557.9252,0.15764752,568.80676,0.47393173,-35.49805,-1.506584,2586.6746,0.10249662,531.4157,0.45078164,-31.7383,-1.697035,-5.51398,-1.1315327,10.080107,0.7440978,-0.050827853,-0.7837865,-0.015731951,-0.5284569,5.2701235,0.4339277,10.041714,0.6630333,0.9009641,10.905927,20.324594,0.4163814,-1.4655772,-6.2789106,-6.129204,10.843521,-0.04130462,-0.015227044,4.7106843,4.6046047,2.016129,0.435,0.40289578,0.052666668,0.038551554,-9.941131,0
salsa_241,3,36.35828,0.34766498,20.113718,44.10904,46.222412,26.108694,547.22876,772.2964,113.75578,78.26502,6.539723,0.28442305,4.5172267,7.1990075,8.294128,3.7769017,43.705956,31.098965,21.6579,15.247672,5.646221,0.3923677,6.4784026,0.82663745,-5.244014,-2.0788212,17.82893,0.4413626,-2.9659338,-3.0931947,0.02768012,2.7018704,0.96902364,0.51380724,1.8852593,1.8240272,9.925724,1.4903959,2.1747954,4.0205913,607.62915,0.4144639,845.9198,0.31771067,-46.17718,-1.3483026,1622.8138,0.17509149,584.0774,0.33930883,-22.002249,-2.058643,2644.5603,0.1102094,552.1553,0.4607504,-18.570057,-2.5073705,-2.568714,-2.1443188,6.236127,1.1550626,-0.051309288,-0.825467,-0.010782607,-0.72399944,5.661619,0.37696016,6.343063,0.8559154,-5.694099,-1.9051789,18.188328,0.42218515,-3.0910013,-2.9439814,-4.9271507,9.8622055,-0.04760764,-0.010704905,5.578166,4.4044046,1.8108653,0.50555557,0.44275928,0.04,0.017320508,-9.36994,0
salsa_241,4,26.571737,0.48127088,13.431918,20.647125,40.251114,26.819195,229.26582,183.53098,355.16617,604.0293,5.802994,0.26655126,4.1763177,6.06089,7.288232,3.1119142,43.126347,23.808802,21.706478,10.237935,5.288764,0.40860865,11.016833,0.53644645,-2.4699485,-3.4323266,19.505665,0.45561558,-2.8809035,-3.20147,0.061314438,1.7353885,0.95498824,0.58540905,0.006377004,475.21848,16.677261,1.7560651,2.7215817,3.0957675,533.2207,0.4436618,1008.985,0.23732775,-38.093468,-1.4707011,1556.8431,0.17503357,622.4698,0.44322452,-30.603704,-1.5520816,2564.3442,0.11288887,576.2777,0.37851876,-27.141655,-1.780369,-5.0916395,-0.8978982,9.469732,0.67388403,-0.05758292,-0.7581527,-0.016340496,-0.4590927,5.2916675,0.40940756,11.163577,0.5142597,-2.6337218,-3.2301922,19.993088,0.4401929,-2.9385924,-3.1705027,-4.901043,9.951991,-0.042969134,-0.014398538,5.367628,4.6046047,2.1148038,0.42285714,0.4746943,0.039333332,0.017307673,-9.857624,0
salsa_242,1,21.654902,0.28133073,17.57556,20.444454,25.101542,7.525982,129.9339,72.271225,101.158966,106.20601,1.8481536,0.31441745,1.3695847,1.8023506,2.229596,0.8600112,30.413078,11.589953,9.916508,4.9564633,1.2997534,0.60985833,13.918535,0.39913145,9.108857,0.71284187,13.319101,0.57224977,2.045422,4.3072405,0.065873854,2.0599585,1.2775447,0.5192395,-0.34786373,-8.579466,5.555145,2.7566054,13.152522,0.7488067,677.11536,0.44757545,1115.1461,0.21992132,-25.273382,-1.8159063,1757.1472,0.15808311,859.5154,0.37895682,-29.759628,-1.4572489,2755.5356,0.10826032,727.38824,0.44684237,-30.75359,-1.3973224,-10.664876,-0.4338776,16.642332,0.29254955,-0.011185652,-4.0063386,-0.014308608,-0.5465299,1.2604972,0.5899641,14.300373,0.39013267,9.576521,0.6712164,13.484883,0.5657709,1.9163829,4.6830215,-6.1749034,12.757837,-0.0163493,-0.010649785,1.816736,5.1051054,2.1148038,0.4290476,0.3693225,0.033846155,0.010029542,-22.74094,0
salsa_242,2,23.783644,0.44134173,16.147114,20.386398,32.539387,16.392273,184.83438,160.06589,201.9706,180.26898,2.1889925,0.3090604,1.5765045,2.0890844,2.8723369,1.2958324,33.826714,16.27517,12.128239,5.4669642,1.4980311,0.5329355,15.271915,0.28897932,3.9182665,2.0432518,7.173015,1.0183667,-2.6754754,-2.9159887,0.06694537,1.932343,1.3115873,0.5712973,-0.24613106,-11.215031,5.185136,2.1187968,12.58681,0.71522826,653.58386,0.35199416,1141.5232,0.20653896,-22.961044,-1.9502761,1731.3896,0.17145994,943.0101,0.42253804,-25.69807,-1.5944318,2739.2083,0.11698916,748.044,0.44457322,-27.540764,-1.4638644,-8.30925,-0.49679697,14.35237,0.31083784,-0.02083117,-1.8803136,-0.015478181,-0.405041,1.4988273,0.5309695,15.457165,0.28748962,4.295766,1.8600508,7.4198847,0.9728845,-2.56809,-3.017167,-5.5537386,12.54706,-0.007915705,-0.010748513,1.551513,5.4054055,2.4169185,0.3758333,0.28699473,0.02909091,0.011642044,-21.773687,0
salsa_242,3,27.02433,0.50103843,15.224084,20.424004,44.417747,29.193665,408.91312,580.17346,260.76483,242.54298,2.4090912,0.27521184,1.7563777,2.4632046,2.9739609,1.2175832,25.963835,12.953231,12.650911,6.27825,1.6774343,0.46360976,14.85043,0.30019218,1.5824078,5.092195,8.1138525,0.7472758,-2.373591,-2.9959455,0.051646035,2.0110753,1.2956698,0.5648845,-0.8327666,-3.8398566,3.9945326,2.5344756,9.960125,0.809047,645.09344,0.3949194,1146.225,0.21187761,-39.189476,-1.6566342,1682.4962,0.16733314,938.3662,0.31362775,-35.514503,-1.6102942,2697.7634,0.11509245,793.71387,0.42054516,-37.350418,-1.5114301,-7.1056576,-0.5838431,12.1203785,0.41472545,-0.016887775,-2.428495,-0.01353021,-0.40336853,1.6257789,0.47489083,14.86882,0.30886677,1.6777104,4.922022,8.184228,0.75649863,-2.8976703,-2.497401,-6.5756354,12.718299,-0.029560126,-0.011709169,2.0153272,5.4054055,2.6183286,0.32653847,0.31436068,0.044,0.05323533,-21.232718,0
salsa_242,4,23.513311,0.4825932,15.233789,17.647182,37.228024,21.994234,178.46907,142.21323,197.32295,141.1629,2.4080553,0.2910592,1.7237563,2.398659,3.013572,1.2898157,27.415985,14.913578,13.484061,6.6894207,1.7637632,0.48390213,13.581458,0.35236484,4.541534,1.577368,5.626,1.6015916,-1.4728309,-4.567885,0.074407145,1.7693653,1.3710805,0.63335466,-1.5971816,-1.8128955,2.659445,3.9227362,12.211021,0.8141024,598.0967,0.43186453,1124.8274,0.19871116,-34.875435,-1.7602296,1642.612,0.18174253,865.3636,0.3632106,-32.901657,-1.6827663,2707.6025,0.11713767,721.5998,0.51855147,-35.920307,-1.5061874,-7.3873625,-0.5427886,13.086459,0.36329168,-0.019041415,-1.9382566,-0.015055807,-0.45948103,1.7762594,0.46699739,14.0075245,0.34122005,4.6891036,1.5610292,5.7400765,1.583992,-1.507975,-4.5659328,-6.0074997,11.54872,-0.012704807,-0.014483314,1.6955546,5.4054055,2.926337,0.2910345,0.42453498,0.04875,0.03497767,-20.981415,0
salsa_243,1,24.366482,0.44744492,15.430684,21.068855,28.614021,13.183337,367.5947,911.31366,823.0743,1250.4178,4.9856014,0.24011429,3.9531794,5.0289035,6.023031,2.0698519,44.717503,26.2614,19.90491,8.134495,3.941063,0.39439902,5.4347086,0.99573886,7.1464143,1.281131,7.79315,0.9434859,1.7426261,4.9358573,0.0420892,1.6254523,1.1229355,0.7188429,-0.4410617,-6.146824,11.485634,2.6643767,2.8200378,4.251543,607.5093,0.36161482,975.69244,0.259647,-36.51247,-1.4528059,1640.22,0.17920311,721.4335,0.54770166,-33.293755,-1.46007,2639.3857,0.11642743,561.96844,0.58033764,-32.62544,-1.4932288,-6.1223593,-0.6669198,11.266898,0.49780908,-0.06627801,-0.3988872,-0.014487232,-0.49103463,3.9654396,0.38568285,5.657676,0.9393888,7.1533413,1.3065388,8.2465515,0.8851957,1.8450309,4.752614,-3.788604,7.755483,-0.044625614,-0.014278844,3.9357712,4.4044046,1.9133939,0.46684211,0.45676264,0.041874997,0.014670868,-11.973634,0
salsa_243,2,24.945396,0.45231265,15.456193,21.713636,39.506004,24.049812,224.87181,188.33504,376.97446,698.20166,4.992584,0.299554,3.727415,4.9546876,6.415137,2.6877217,47.923946,21.641754,19.607157,8.246601,4.1620502,0.44110408,6.079691,0.8124803,7.0077896,1.3327472,8.798288,0.8936378,2.150372,4.0439057,0.040168054,2.0176306,1.0204631,0.61730266,0.092545025,30.694508,11.00752,2.447236,3.6138618,2.7024243,620.57806,0.37149808,982.3245,0.264975,-49.373283,-1.2994556,1668.5421,0.16524234,725.59717,0.5264714,-42.875057,-1.3783299,2668.0312,0.11941063,570.0466,0.5906679,-41.667183,-1.4325652,-6.904851,-0.74306643,12.241616,0.56190455,-0.07053026,-0.38007677,-0.016124219,-0.4901747,4.1678524,0.44832057,6.2737517,0.77364314,7.200013,1.3174634,9.5836315,0.8066905,2.856846,3.1202826,-5.0292106,9.985424,-0.05260501,-0.01698403,4.1972694,4.5045047,2.4144871,0.34666666,0.30639932,0.06,0.03972125,-11.655875,0
salsa_243,3,21.842768,0.49053192,14.304985,16.94202,24.959488,10.654503,310.5563,662.255,366.07135,544.9457,4.417347,0.33125085,3.0988457,4.3403916,5.699981,2.6011355,42.24693,19.932642,18.082384,7.7329154,3.9525723,0.43310606,6.2067184,0.853422,9.759146,0.8143997,13.18419,0.802276,4.811109,1.3592193,0.040778905,1.8241574,1.213583,0.6563885,-0.96321565,-3.241031,10.228215,3.2956843,2.7709305,5.2200484,625.9246,0.39147556,1082.8845,0.26933515,-64.0056,-1.1699479,1703.5417,0.1416312,739.13007,0.6135032,-61.23527,-1.1597303,2693.171,0.10796574,947.8209,0.63932544,-59.04494,-1.2193544,-7.0617986,-0.7579751,11.858971,0.6428828,-0.07343647,-0.4294957,-0.015256565,-0.44036508,4.019039,0.43342656,6.4341474,0.8308709,9.221378,0.83414316,14.807423,0.72858346,5.3766847,1.2582526,-7.345466,12.458125,-0.072683625,-0.016602404,3.7471216,4.5045047,3.0181088,0.24533333,0.25042275,0.079166666,0.07767006,-12.747239,0
salsa_243,4,20.839544,0.2988537,15.23549,20.680939,24.181545,8.946055,144.95645,94.98703,118.12458,154.42117,3.4488823,0.381179,2.2353392,3.1634789,4.5828166,2.3474774,36.18858,17.099108,16.629827,6.2855787,3.554596,0.47656193,11.977204,0.6547501,16.86015,0.49509624,12.08361,0.64355093,6.270434,1.2466656,0.07287347,1.7281544,1.1432172,0.6534005,0.44207084,8.690908,4.6254716,5.1453133,12.602194,1.4887785,608.4969,0.47089127,1160.373,0.21310005,-43.674145,-1.3899847,1691.1577,0.17830263,750.8218,0.38345104,-47.700157,-1.2144818,2750.8142,0.10857959,571.22546,0.56070375,-48.957214,-1.1733557,-14.224429,-0.37811264,21.533066,0.32815248,-0.060033552,-0.5000745,-0.018149715,-0.4155674,3.5337098,0.4840433,13.576858,0.5110874,17.987476,0.4410954,12.864823,0.61661196,6.195228,1.317363,-5.059351,11.445434,-0.07390703,-0.010711188,3.88678,4.804805,0.90725803,0.95666665,1.3136379,0.14,0.13275918,-12.802238,0
salsa_244,1,23.865032,0.40111038,16.293793,19.974146,39.133102,22.83931,150.32463,105.529205,255.6073,451.65692,4.104452,0.25351283,3.0982308,4.3099246,5.048367,1.9501362,36.29563,23.410456,16.9732,8.196364,2.9921424,0.4590091,11.48203,0.5224355,3.1702957,2.8914647,12.299361,0.78294754,-4.280066,-2.1102014,0.034791484,1.6934849,0.9760894,0.58186764,0.65107363,4.2046156,0.33217376,70.73675,-0.9319622,-18.923508,545.264,0.41483748,1015.1641,0.22024624,-21.1227,-1.3872434,1619.4486,0.16208433,684.0957,0.48953557,-21.93124,-1.1581554,2616.7932,0.103669934,679.81525,0.42844898,-20.414656,-1.2721688,-7.3117566,-0.7081348,12.600272,0.56558293,-0.044939294,-0.8352127,-0.024863768,-0.25319216,3.0191405,0.4610929,11.571924,0.52317375,3.3719416,2.7100892,12.187543,0.7891296,-4.3019056,-2.1170838,-3.8818805,7.877059,-0.025116362,-0.021040265,2.7467434,4.804805,0.90909094,1.0655556,0.9087734,0.022,0.004,-13.78316,0
salsa_244,2,24.969065,0.44765967,15.573375,22.413965,36.339134,20.765759,232.89258,273.9161,192.40955,167.03429,3.1220026,0.35472608,2.0404341,3.0192392,4.1637015,2.1232674,43.96477,19.963137,14.970954,7.335425,2.4570076,0.5822247,14.436367,0.5836605,7.433567,1.3596321,11.601562,0.8116685,-0.19125153,-51.427296,0.046065375,1.8845611,1.1183683,0.5840556,0.7155928,3.78057,6.060437,4.0726805,6.015957,2.1785698,620.8608,0.3946007,1177.9697,0.19792567,-32.698994,-1.4864469,1698.6615,0.16606711,851.5098,0.44548965,-34.93888,-1.2583646,2691.58,0.12487536,775.121,0.504107,-34.5494,-1.259743,-10.379105,-0.6544702,16.225521,0.5425003,-0.035221566,-1.4216379,-0.019916652,-0.33376518,2.4578712,0.5848938,14.828148,0.56476355,7.3809595,1.3909583,11.875536,0.79861397,-0.000723593,-13997.517,-6.7885513,12.365763,-0.009751508,-0.01838716,2.4709797,5.4054055,2.3162136,0.38826087,0.36290675,0.032,0.011075499,-15.499433,0
salsa_244,3,23.483377,0.40994734,15.9938545,20.62467,24.813091,8.819237,88.018036,93.99064,344.97748,508.4378,3.6691506,0.26791993,2.8364227,3.6085427,4.5938716,1.7574489,38.372177,17.161581,13.483573,5.8260665,2.6301632,0.49755952,11.514215,0.55494875,8.199726,1.0175639,8.601916,0.93257624,-0.19866209,-42.202602,0.041585002,2.41673,0.99453986,0.64887255,1.066007,2.4550352,10.291235,2.9036531,4.7522526,2.9058454,604.48315,0.37752384,1059.0741,0.24034917,-27.134262,-1.4287953,1680.0449,0.17104708,789.17523,0.47916567,-28.747087,-1.2388098,2677.2727,0.12965213,612.9956,0.5605078,-28.202171,-1.2637492,-10.120951,-0.5409825,15.838714,0.4478477,-0.048993226,-0.8254535,-0.018312467,-0.35507384,2.6413507,0.49802262,11.867894,0.53341144,8.460294,0.98531836,8.917783,0.9000284,0.019446041,434.70935,-3.752176,7.8516846,-0.0024875,-0.014971179,2.5638034,5.2052054,1.5105741,0.618,0.5246738,0.04142857,0.022946252,-13.965917,0
salsa_244,4,23.162058,0.32647875,16.059607,22.028503,26.536182,10.476576,152.53755,202.29732,205.06783,211.59291,3.3557258,0.3627045,2.0802355,3.2960281,4.556458,2.4762225,42.79328,19.57117,17.815424,7.770071,2.797985,0.5407845,16.170614,0.43448263,5.57453,1.7037218,11.412942,0.8306883,-0.72697115,-12.383729,0.04578953,1.8205509,1.0261331,0.70320195,1.3153157,2.3236592,10.15091,2.6096282,7.636551,1.8031955,619.4753,0.34577253,1109.5385,0.22039673,-27.531729,-1.4396838,1712.6974,0.16249707,831.10626,0.4561075,-31.283476,-1.188243,2748.8003,0.11789497,707.2388,0.4094902,-31.858463,-1.1748154,-11.338511,-0.56264216,18.235893,0.48271832,-0.04830985,-0.8113462,-0.020928873,-0.301718,2.8269594,0.54298365,16.393145,0.4287487,5.858892,1.6268979,11.655628,0.809055,-0.38761786,-23.166069,-6.6407757,13.149023,-0.008100733,-0.01996365,2.4485867,5.1051054,1.812689,0.5088889,0.3980074,0.03875,0.020271594,-14.184821,0
